origin,maxt,mint,year,month,day
DFW,90,68,2008,9,26
DFW,90,65,2008,9,27
DFW,90,66,2008,9,28
DFW,91,63,2008,9,29
DFW,86,66,2008,9,30
MCO,91,78,2008,9,1
MCO,90,77,2008,9,2
MCO,89,76,2008,9,3
MCO,88,76,2008,9,4
MCO,84,76,2008,9,5
MCO,92,72,2008,9,6
MCO,91,73,2008,9,7
MCO,91,76,2008,9,8
MCO,90,77,2008,9,9
MCO,90,71,2008,9,10
MCO,88,74,2008,9,11
MCO,90,76,2008,9,12
MCO,91,74,2008,9,13
MCO,92,73,2008,9,14
MCO,92,74,2008,9,15
MCO,91,74,2008,9,16
MCO,91,72,2008,9,17
MCO,88,74,2008,9,18
MCO,87,72,2008,9,19
MCO,89,73,2008,9,20
MCO,91,74,2008,9,21
MCO,89,74,2008,9,22
MCO,88,74,2008,9,23
MCO,86,70,2008,9,24
MCO,84,66,2008,9,25
MCO,87,65,2008,9,26
MCO,88,65,2008,9,27
MCO,86,70,2008,9,28
MCO,85,75,2008,9,29
MCO,83,69,2008,9,30
IAH,91,76,2008,9,1
IAH,96,78,2008,9,2
IAH,91,77,2008,9,3
IAH,91,71,2008,9,4
IAH,91,68,2008,9,5
IAH,91,65,2008,9,6
IAH,89,68,2008,9,7
IAH,92,71,2008,9,8
IAH,93,73,2008,9,9
IAH,93,74,2008,9,10
IAH,95,75,2008,9,11
IAH,90,77,2008,9,12
IAH,90,77,2008,9,13
IAH,79,72,2008,9,14
IAH,81,64,2008,9,15
IAH,79,62,2008,9,16
IAH,79,60,2008,9,17
IAH,81,66,2008,9,18
IAH,85,64,2008,9,19
IAH,88,68,2008,9,20
IAH,87,69,2008,9,21
IAH,88,69,2008,9,22
IAH,88,69,2008,9,23
IAH,89,71,2008,9,24
IAH,86,65,2008,9,25
IAH,88,63,2008,9,26
IAH,87,60,2008,9,27
IAH,88,60,2008,9,28
IAH,88,60,2008,9,29
IAH,90,61,2008,9,30
PHL,86,63,2008,9,1
PHL,90,67,2008,9,2
PHL,88,66,2008,9,3
PHL,93,67,2008,9,4
PHL,89,68,2008,9,5
PHL,79,71,2008,9,6
PHL,82,66,2008,9,7
PHL,83,65,2008,9,8
PHL,77,66,2008,9,9
PHL,77,61,2008,9,10
PHL,76,59,2008,9,11
PHL,73,64,2008,9,12
PHL,84,70,2008,9,13
PHL,91,74,2008,9,14
PHL,84,69,2008,9,15
PHL,73,62,2008,9,16
PHL,75,54,2008,9,17
PHL,79,59,2008,9,18
PHL,71,54,2008,9,19
PHL,73,53,2008,9,20
PHL,80,53,2008,9,21
PHL,77,61,2008,9,22
PHL,73,57,2008,9,23
PHL,72,55,2008,9,24
PHL,66,56,2008,9,25
PHL,68,58,2008,9,26
PHL,75,67,2008,9,27
PHL,77,67,2008,9,28
PHL,72,59,2008,9,29
PHL,73,54,2008,9,30
DCA,89,65,2008,9,1
DCA,92,65,2008,9,2
DCA,95,69,2008,9,3
DCA,95,74,2008,9,4
DCA,90,73,2008,9,5
DCA,78,73,2008,9,6
DCA,85,66,2008,9,7
DCA,87,69,2008,9,8
DCA,81,72,2008,9,9
DCA,79,68,2008,9,10
DCA,80,68,2008,9,11
DCA,81,70,2008,9,12
DCA,93,74,2008,9,13
DCA,92,75,2008,9,14
DCA,86,73,2008,9,15
DCA,76,65,2008,9,16
DCA,79,61,2008,9,17
DCA,83,61,2008,9,18
DCA,74,61,2008,9,19
DCA,75,56,2008,9,20
DCA,82,56,2008,9,21
DCA,83,62,2008,9,22
DCA,76,62,2008,9,23
DCA,74,57,2008,9,24
DCA,66,59,2008,9,25
DCA,73,62,2008,9,26
DCA,80,70,2008,9,27
DCA,80,69,2008,9,28
DCA,78,64,2008,9,29
DCA,75,61,2008,9,30
ATL,81,74,2008,9,1
ATL,85,71,2008,9,2
ATL,83,67,2008,9,3
ATL,85,65,2008,9,4
ATL,88,67,2008,9,5
ATL,87,67,2008,9,6
ATL,89,69,2008,9,7
ATL,90,72,2008,9,8
ATL,88,72,2008,9,9
ATL,87,72,2008,9,10
ATL,83,72,2008,9,11
ATL,87,72,2008,9,12
ATL,86,73,2008,9,13
ATL,88,72,2008,9,14
ATL,79,66,2008,9,15
ATL,80,63,2008,9,16
ATL,69,63,2008,9,17
ATL,82,66,2008,9,18
ATL,81,62,2008,9,19
ATL,79,60,2008,9,20
ATL,75,61,2008,9,21
ATL,84,62,2008,9,22
ATL,82,64,2008,9,23
ATL,78,59,2008,9,24
ATL,82,56,2008,9,25
ATL,81,59,2008,9,26
ATL,77,60,2008,9,27
ATL,86,63,2008,9,28
ATL,86,66,2008,9,29
ATL,87,62,2008,9,30
CLT,85,72,2008,9,1
CLT,84,62,2008,9,2
CLT,86,60,2008,9,3
CLT,87,61,2008,9,4
CLT,85,62,2008,9,5
CLT,90,71,2008,9,6
CLT,89,69,2008,9,7
CLT,89,68,2008,9,8
CLT,86,70,2008,9,9
CLT,84,65,2008,9,10
CLT,72,64,2008,9,11
CLT,84,70,2008,9,12
CLT,88,69,2008,9,13
CLT,88,70,2008,9,14
CLT,85,68,2008,9,15
CLT,68,62,2008,9,16
CLT,72,57,2008,9,17
CLT,80,55,2008,9,18
CLT,77,56,2008,9,19
CLT,73,53,2008,9,20
CLT,76,59,2008,9,21
CLT,81,62,2008,9,22
CLT,74,58,2008,9,23
CLT,74,55,2008,9,24
CLT,69,58,2008,9,25
CLT,65,60,2008,9,26
CLT,74,63,2008,9,27
CLT,82,61,2008,9,28
CLT,81,59,2008,9,29
CLT,80,63,2008,9,30
LGA,84,68,2008,9,1
LGA,86,71,2008,9,2
LGA,81,70,2008,9,3
LGA,90,72,2008,9,4
LGA,86,73,2008,9,5
LGA,83,72,2008,9,6
LGA,83,70,2008,9,7
LGA,83,68,2008,9,8
LGA,78,67,2008,9,9
LGA,73,63,2008,9,10
LGA,73,62,2008,9,11
LGA,72,65,2008,9,12
LGA,79,68,2008,9,13
LGA,89,71,2008,9,14
LGA,84,67,2008,9,15
LGA,70,63,2008,9,16
LGA,75,61,2008,9,17
LGA,74,61,2008,9,18
LGA,66,55,2008,9,19
LGA,68,54,2008,9,20
LGA,80,59,2008,9,21
LGA,73,62,2008,9,22
LGA,69,57,2008,9,23
LGA,69,58,2008,9,24
LGA,67,56,2008,9,25
LGA,68,60,2008,9,26
LGA,69,64,2008,9,27
LGA,74,67,2008,9,28
LGA,73,63,2008,9,29
LGA,73,62,2008,9,30
EWR,86,61,2008,9,1
EWR,90,66,2008,9,2
EWR,83,70,2008,9,3
EWR,92,70,2008,9,4
EWR,86,71,2008,9,5
EWR,81,71,2008,9,6
EWR,83,67,2008,9,7
EWR,84,65,2008,9,8
EWR,75,67,2008,9,9
EWR,74,59,2008,9,10
EWR,73,61,2008,9,11
EWR,71,65,2008,9,12
EWR,83,66,2008,9,13
EWR,92,71,2008,9,14
EWR,85,66,2008,9,15
EWR,74,59,2008,9,16
EWR,75,56,2008,9,17
EWR,76,58,2008,9,18
EWR,67,51,2008,9,19
EWR,71,51,2008,9,20
EWR,81,51,2008,9,21
EWR,75,59,2008,9,22
EWR,71,54,2008,9,23
EWR,72,53,2008,9,24
EWR,66,53,2008,9,25
EWR,68,57,2008,9,26
EWR,70,65,2008,9,27
EWR,73,67,2008,9,28
EWR,74,61,2008,9,29
EWR,72,58,2008,9,30
BOS,84,64,2008,9,1
BOS,76,64,2008,9,2
BOS,75,61,2008,9,3
BOS,88,65,2008,9,4
BOS,89,69,2008,9,5
BOS,83,69,2008,9,6
BOS,80,67,2008,9,7
BOS,79,63,2008,9,8
BOS,77,64,2008,9,9
BOS,70,57,2008,9,10
BOS,68,53,2008,9,11
BOS,68,57,2008,9,12
BOS,73,64,2008,9,13
BOS,73,66,2008,9,14
BOS,82,64,2008,9,15
BOS,65,58,2008,9,16
BOS,67,56,2008,9,17
BOS,68,53,2008,9,18
BOS,58,48,2008,9,19
BOS,62,48,2008,9,20
BOS,75,52,2008,9,21
BOS,61,52,2008,9,22
BOS,62,50,2008,9,23
BOS,63,50,2008,9,24
BOS,65,51,2008,9,25
BOS,63,60,2008,9,26
BOS,68,61,2008,9,27
BOS,71,62,2008,9,28
BOS,69,63,2008,9,29
BOS,64,59,2008,9,30
MSP,88,68,2008,9,1
MSP,80,56,2008,9,2
MSP,68,50,2008,9,3
MSP,64,53,2008,9,4
MSP,71,52,2008,9,5
MSP,70,49,2008,9,6
MSP,67,50,2008,9,7
MSP,65,49,2008,9,8
MSP,69,45,2008,9,9
MSP,70,55,2008,9,10
MSP,78,58,2008,9,11
MSP,72,57,2008,9,12
MSP,66,56,2008,9,13
MSP,63,51,2008,9,14
MSP,65,47,2008,9,15
MSP,82,52,2008,9,16
MSP,75,54,2008,9,17
MSP,81,57,2008,9,18
MSP,82,64,2008,9,19
MSP,79,59,2008,9,20
MSP,82,57,2008,9,21
MSP,77,62,2008,9,22
MSP,81,64,2008,9,23
MSP,69,53,2008,9,24
MSP,77,54,2008,9,25
MSP,84,61,2008,9,26
MSP,73,55,2008,9,27
MSP,64,50,2008,9,28
MSP,64,50,2008,9,29
MSP,58,42,2008,9,30
LAS,92,75,2008,9,1
LAS,93,71,2008,9,2
LAS,99,71,2008,9,3
LAS,102,74,2008,9,4
LAS,102,76,2008,9,5
LAS,104,75,2008,9,6
LAS,105,76,2008,9,7
LAS,102,77,2008,9,8
LAS,96,74,2008,9,9
LAS,93,74,2008,9,10
LAS,93,73,2008,9,11
LAS,94,69,2008,9,12
LAS,97,68,2008,9,13
LAS,99,70,2008,9,14
LAS,99,72,2008,9,15
LAS,98,72,2008,9,16
LAS,93,74,2008,9,17
LAS,95,73,2008,9,18
LAS,95,75,2008,9,19
LAS,93,75,2008,9,20
LAS,94,70,2008,9,21
LAS,91,71,2008,9,22
LAS,92,67,2008,9,23
LAS,95,68,2008,9,24
LAS,99,72,2008,9,25
LAS,99,74,2008,9,26
LAS,98,78,2008,9,27
LAS,97,79,2008,9,28
LAS,95,75,2008,9,29
LAS,95,72,2008,9,30
LAX,76,68,2008,9,1
LAX,75,66,2008,9,2
LAX,75,65,2008,9,3
LAX,74,66,2008,9,4
LAX,73,66,2008,9,5
LAX,71,65,2008,9,6
LAX,72,64,2008,9,7
LAX,74,66,2008,9,8
LAX,76,65,2008,9,9
LAX,72,64,2008,9,10
LAX,70,63,2008,9,11
LAX,70,64,2008,9,12
LAX,71,64,2008,9,13
LAX,70,63,2008,9,14
LAX,74,62,2008,9,15
LAX,77,64,2008,9,16
LAX,72,65,2008,9,17
LAX,75,65,2008,9,18
LAX,76,63,2008,9,19
LAX,71,59,2008,9,20
LAX,71,61,2008,9,21
LAX,72,63,2008,9,22
LAX,72,62,2008,9,23
LAX,72,60,2008,9,24
LAX,76,64,2008,9,25
LAX,77,62,2008,9,26
LAX,70,61,2008,9,27
LAX,69,61,2008,9,28
LAX,80,61,2008,9,29
LAX,87,65,2008,9,30
PHX,96,78,2008,9,1
PHX,103,82,2008,9,2
PHX,103,82,2008,9,3
PHX,105,82,2008,9,4
PHX,106,80,2008,9,5
PHX,108,82,2008,9,6
PHX,106,82,2008,9,7
PHX,102,86,2008,9,8
PHX,101,81,2008,9,9
PHX,98,78,2008,9,10
PHX,97,76,2008,9,11
PHX,95,73,2008,9,12
PHX,99,76,2008,9,13
PHX,103,75,2008,9,14
PHX,99,79,2008,9,15
PHX,96,79,2008,9,16
PHX,97,77,2008,9,17
PHX,99,77,2008,9,18
PHX,101,77,2008,9,19
PHX,100,79,2008,9,20
PHX,101,79,2008,9,21
PHX,101,76,2008,9,22
PHX,101,78,2008,9,23
PHX,106,78,2008,9,24
PHX,102,81,2008,9,25
PHX,101,80,2008,9,26
PHX,100,79,2008,9,27
PHX,101,79,2008,9,28
PHX,99,78,2008,9,29
PHX,100,76,2008,9,30
SAN,75,69,2008,9,1
SAN,77,67,2008,9,2
SAN,77,67,2008,9,3
SAN,80,68,2008,9,4
SAN,79,69,2008,9,5
SAN,81,68,2008,9,6
SAN,76,68,2008,9,7
SAN,75,67,2008,9,8
SAN,76,65,2008,9,9
SAN,73,67,2008,9,10
SAN,73,67,2008,9,11
SAN,70,67,2008,9,12
SAN,74,68,2008,9,13
SAN,74,67,2008,9,14
SAN,77,64,2008,9,15
SAN,73,66,2008,9,16
SAN,75,66,2008,9,17
SAN,76,68,2008,9,18
SAN,77,67,2008,9,19
SAN,71,65,2008,9,20
SAN,71,64,2008,9,21
SAN,73,65,2008,9,22
SAN,74,64,2008,9,23
SAN,80,65,2008,9,24
SAN,79,67,2008,9,25
SAN,75,66,2008,9,26
SAN,75,65,2008,9,27
SAN,75,63,2008,9,28
SAN,78,65,2008,9,29
SAN,88,67,2008,9,30
SFO,82,55,2008,9,1
SFO,86,57,2008,9,2
SFO,88,57,2008,9,3
SFO,92,59,2008,9,4
SFO,93,61,2008,9,5
SFO,88,61,2008,9,6
SFO,69,55,2008,9,7
SFO,72,55,2008,9,8
SFO,68,58,2008,9,9
SFO,70,57,2008,9,10
SFO,67,55,2008,9,11
SFO,66,54,2008,9,12
SFO,67,55,2008,9,13
SFO,67,56,2008,9,14
SFO,66,54,2008,9,15
SFO,64,53,2008,9,16
SFO,67,56,2008,9,17
SFO,68,51,2008,9,18
SFO,72,53,2008,9,19
SFO,70,59,2008,9,20
SFO,67,58,2008,9,21
SFO,80,52,2008,9,22
SFO,83,54,2008,9,23
SFO,76,55,2008,9,24
SFO,77,56,2008,9,25
SFO,76,55,2008,9,26
SFO,79,53,2008,9,27
SFO,68,54,2008,9,28
SFO,68,56,2008,9,29
SFO,74,55,2008,9,30
SLC,63,47,2008,9,1
SLC,70,47,2008,9,2
SLC,75,50,2008,9,3
SLC,81,52,2008,9,4
SLC,75,50,2008,9,5
SLC,79,51,2008,9,6
SLC,84,55,2008,9,7
SLC,85,54,2008,9,8
SLC,83,63,2008,9,9
SLC,73,58,2008,9,10
SLC,71,49,2008,9,11
SLC,76,49,2008,9,12
SLC,81,51,2008,9,13
SLC,83,52,2008,9,14
SLC,84,51,2008,9,15
SLC,88,55,2008,9,16
SLC,86,61,2008,9,17
SLC,84,57,2008,9,18
SLC,84,58,2008,9,19
SLC,82,56,2008,9,20
SLC,75,51,2008,9,21
SLC,66,50,2008,9,22
SLC,72,47,2008,9,23
SLC,83,48,2008,9,24
SLC,88,59,2008,9,25
SLC,83,54,2008,9,26
SLC,86,55,2008,9,27
SLC,84,53,2008,9,28
SLC,86,55,2008,9,29
SLC,86,57,2008,9,30
SEA,64,50,2008,9,1
SEA,69,49,2008,9,2
SEA,69,51,2008,9,3
SEA,71,53,2008,9,4
SEA,73,52,2008,9,5
SEA,73,55,2008,9,6
SEA,76,58,2008,9,7
SEA,78,55,2008,9,8
SEA,73,55,2008,9,9
SEA,73,50,2008,9,10
SEA,76,53,2008,9,11
SEA,75,52,2008,9,12
SEA,74,52,2008,9,13
SEA,77,53,2008,9,14
SEA,79,54,2008,9,15
SEA,80,53,2008,9,16
SEA,74,54,2008,9,17
SEA,60,54,2008,9,18
SEA,60,54,2008,9,19
SEA,58,54,2008,9,20
SEA,64,54,2008,9,21
SEA,63,49,2008,9,22
SEA,61,43,2008,9,23
SEA,61,50,2008,9,24
SEA,62,53,2008,9,25
SEA,65,53,2008,9,26
SEA,66,51,2008,9,27
SEA,70,50,2008,9,28
SEA,78,50,2008,9,29
SEA,71,52,2008,9,30
CVG,93,63,2008,9,1
CVG,95,72,2008,9,2
CVG,95,69,2008,9,3
CVG,90,69,2008,9,4
CVG,77,68,2008,9,5
CVG,81,60,2008,9,6
CVG,79,58,2008,9,7
CVG,82,55,2008,9,8
CVG,73,58,2008,9,9
CVG,78,55,2008,9,10
CVG,87,57,2008,9,11
CVG,78,70,2008,9,12
CVG,91,71,2008,9,13
CVG,90,62,2008,9,14
CVG,68,53,2008,9,15
CVG,76,53,2008,9,16
CVG,80,53,2008,9,17
CVG,82,53,2008,9,18
CVG,82,57,2008,9,19
CVG,83,56,2008,9,20
CVG,85,60,2008,9,21
CVG,85,61,2008,9,22
CVG,85,59,2008,9,23
CVG,84,57,2008,9,24
CVG,83,58,2008,9,25
CVG,81,57,2008,9,26
CVG,76,63,2008,9,27
CVG,80,57,2008,9,28
CVG,81,50,2008,9,29
CVG,71,55,2008,9,30
JFK,85,65,2008,9,1
JFK,88,67,2008,9,2
JFK,79,68,2008,9,3
JFK,84,70,2008,9,4
JFK,83,70,2008,9,5
JFK,81,72,2008,9,6
JFK,81,69,2008,9,7
JFK,80,66,2008,9,8
JFK,75,66,2008,9,9
JFK,74,60,2008,9,10
JFK,73,61,2008,9,11
JFK,71,65,2008,9,12
JFK,79,67,2008,9,13
JFK,83,70,2008,9,14
JFK,85,67,2008,9,15
JFK,71,61,2008,9,16
JFK,75,58,2008,9,17
JFK,76,59,2008,9,18
JFK,68,53,2008,9,19
JFK,69,52,2008,9,20
JFK,77,55,2008,9,21
JFK,74,57,2008,9,22
JFK,71,55,2008,9,23
JFK,72,53,2008,9,24
JFK,69,55,2008,9,25
JFK,70,60,2008,9,26
JFK,71,66,2008,9,27
JFK,76,66,2008,9,28
JFK,77,61,2008,9,29
JFK,71,61,2008,9,30
ORD,90,62,2008,9,1
ORD,94,65,2008,9,2
ORD,77,66,2008,9,3
ORD,67,61,2008,9,4
ORD,70,57,2008,9,5
ORD,74,53,2008,9,6
ORD,74,55,2008,9,7
ORD,67,52,2008,9,8
ORD,69,49,2008,9,9
ORD,72,48,2008,9,10
ORD,79,55,2008,9,11
ORD,73,69,2008,9,12
ORD,75,68,2008,9,13
ORD,72,58,2008,9,14
ORD,63,53,2008,9,15
ORD,71,49,2008,9,16
ORD,82,57,2008,9,17
ORD,74,56,2008,9,18
ORD,77,54,2008,9,19
ORD,82,56,2008,9,20
ORD,80,58,2008,9,21
ORD,81,61,2008,9,22
ORD,82,59,2008,9,23
ORD,82,57,2008,9,24
ORD,77,63,2008,9,25
ORD,79,59,2008,9,26
ORD,81,53,2008,9,27
ORD,68,57,2008,9,28
ORD,64,54,2008,9,29
ORD,59,48,2008,9,30
DTW,87,59,2008,9,1
DTW,90,61,2008,9,2
DTW,93,64,2008,9,3
DTW,81,63,2008,9,4
DTW,75,63,2008,9,5
DTW,78,58,2008,9,6
DTW,74,59,2008,9,7
DTW,76,53,2008,9,8
DTW,70,53,2008,9,9
DTW,71,48,2008,9,10
DTW,75,51,2008,9,11
DTW,78,64,2008,9,12
DTW,74,67,2008,9,13
DTW,83,61,2008,9,14
DTW,66,54,2008,9,15
DTW,68,53,2008,9,16
DTW,81,51,2008,9,17
DTW,72,52,2008,9,18
DTW,75,50,2008,9,19
DTW,82,55,2008,9,20
DTW,75,57,2008,9,21
DTW,75,53,2008,9,22
DTW,78,57,2008,9,23
DTW,79,54,2008,9,24
DTW,78,56,2008,9,25
DTW,76,56,2008,9,26
DTW,68,57,2008,9,27
DTW,75,53,2008,9,28
DTW,68,55,2008,9,29
DTW,67,51,2008,9,30
DEN,81,47,2008,10,1
DEN,81,48,2008,10,2
DEN,80,46,2008,10,3
DEN,78,49,2008,10,4
DEN,71,49,2008,10,5
DEN,64,45,2008,10,6
DEN,70,35,2008,10,7
DEN,77,47,2008,10,8
DEN,59,39,2008,10,9
DEN,54,38,2008,10,10
DEN,43,36,2008,10,11
DEN,43,35,2008,10,12
DEN,55,30,2008,10,13
DEN,50,30,2008,10,14
DEN,61,33,2008,10,15
DEN,73,35,2008,10,16
DEN,72,37,2008,10,17
DEN,79,44,2008,10,18
DEN,75,45,2008,10,19
DEN,62,43,2008,10,20
DEN,68,35,2008,10,21
DEN,44,29,2008,10,22
DEN,54,25,2008,10,23
DEN,62,34,2008,10,24
DEN,73,44,2008,10,25
DEN,61,24,2008,10,26
DEN,67,23,2008,10,27
DEN,73,33,2008,10,28
DEN,76,43,2008,10,29
DEN,71,37,2008,10,30
DEN,76,38,2008,10,31
DFW,88,58,2008,10,1
DFW,87,62,2008,10,2
DFW,93,65,2008,10,3
DFW,93,72,2008,10,4
DFW,88,65,2008,10,5
DFW,81,68,2008,10,6
DFW,80,61,2008,10,7
DFW,84,52,2008,10,8
DFW,85,58,2008,10,9
DFW,85,59,2008,10,10
DFW,87,64,2008,10,11
DFW,87,65,2008,10,12
DFW,84,70,2008,10,13
DFW,81,71,2008,10,14
DFW,78,61,2008,10,15
DFW,69,60,2008,10,16
DFW,79,59,2008,10,17
DFW,82,55,2008,10,18
DFW,80,54,2008,10,19
DFW,85,62,2008,10,20
DFW,83,60,2008,10,21
DFW,80,54,2008,10,22
DFW,70,44,2008,10,23
DFW,73,44,2008,10,24
DFW,78,46,2008,10,25
DFW,87,57,2008,10,26
DFW,64,45,2008,10,27
DFW,66,43,2008,10,28
DFW,78,49,2008,10,29
DFW,82,54,2008,10,30
DFW,84,59,2008,10,31
MCO,89,66,2008,10,1
MCO,85,65,2008,10,2
MCO,85,67,2008,10,3
MCO,86,69,2008,10,4
MCO,86,73,2008,10,5
MCO,88,73,2008,10,6
MCO,85,73,2008,10,7
MCO,87,72,2008,10,8
MCO,90,71,2008,10,9
MCO,88,71,2008,10,10
MCO,88,73,2008,10,11
MCO,88,73,2008,10,12
MCO,86,71,2008,10,13
MCO,84,70,2008,10,14
MCO,85,67,2008,10,15
MCO,85,67,2008,10,16
MCO,85,63,2008,10,17
MCO,85,64,2008,10,18
MCO,79,59,2008,10,19
MCO,81,62,2008,10,20
MCO,82,61,2008,10,21
MCO,81,64,2008,10,22
MCO,81,71,2008,10,23
MCO,81,70,2008,10,24
MCO,83,68,2008,10,25
MCO,79,58,2008,10,26
MCO,79,54,2008,10,27
MCO,64,47,2008,10,28
MCO,66,43,2008,10,29
MCO,76,45,2008,10,30
MCO,78,59,2008,10,31
IAH,85,60,2008,10,1
IAH,88,55,2008,10,2
IAH,89,59,2008,10,3
IAH,87,64,2008,10,4
IAH,85,62,2008,10,5
IAH,90,71,2008,10,6
IAH,86,62,2008,10,7
IAH,83,56,2008,10,8
IAH,82,54,2008,10,9
IAH,84,60,2008,10,10
IAH,84,65,2008,10,11
IAH,85,66,2008,10,12
IAH,87,69,2008,10,13
IAH,87,73,2008,10,14
IAH,85,73,2008,10,15
IAH,74,65,2008,10,16
IAH,72,63,2008,10,17
IAH,80,56,2008,10,18
IAH,78,55,2008,10,19
IAH,81,55,2008,10,20
IAH,82,59,2008,10,21
IAH,84,60,2008,10,22
IAH,70,51,2008,10,23
IAH,78,46,2008,10,24
IAH,81,50,2008,10,25
IAH,84,52,2008,10,26
IAH,67,46,2008,10,27
IAH,67,40,2008,10,28
IAH,73,42,2008,10,29
IAH,78,48,2008,10,30
IAH,80,56,2008,10,31
PHL,73,57,2008,10,1
PHL,64,50,2008,10,2
PHL,68,50,2008,10,3
PHL,68,52,2008,10,4
PHL,71,55,2008,10,5
PHL,66,50,2008,10,6
PHL,64,44,2008,10,7
PHL,67,45,2008,10,8
PHL,77,60,2008,10,9
PHL,75,56,2008,10,10
PHL,74,53,2008,10,11
PHL,75,52,2008,10,12
PHL,81,55,2008,10,13
PHL,78,56,2008,10,14
PHL,77,62,2008,10,15
PHL,79,58,2008,10,16
PHL,62,51,2008,10,17
PHL,60,45,2008,10,18
PHL,57,42,2008,10,19
PHL,62,38,2008,10,20
PHL,64,44,2008,10,21
PHL,54,42,2008,10,22
PHL,56,38,2008,10,23
PHL,57,38,2008,10,24
PHL,70,50,2008,10,25
PHL,63,44,2008,10,26
PHL,58,40,2008,10,27
PHL,47,40,2008,10,28
PHL,47,38,2008,10,29
PHL,52,36,2008,10,30
PHL,64,36,2008,10,31
DCA,74,56,2008,10,1
DCA,68,52,2008,10,2
DCA,75,51,2008,10,3
DCA,74,58,2008,10,4
DCA,76,58,2008,10,5
DCA,71,56,2008,10,6
DCA,67,50,2008,10,7
DCA,70,52,2008,10,8
DCA,79,65,2008,10,9
DCA,79,60,2008,10,10
DCA,77,54,2008,10,11
DCA,78,54,2008,10,12
DCA,82,55,2008,10,13
DCA,81,58,2008,10,14
DCA,82,67,2008,10,15
DCA,82,63,2008,10,16
DCA,63,52,2008,10,17
DCA,61,48,2008,10,18
DCA,59,43,2008,10,19
DCA,62,38,2008,10,20
DCA,65,44,2008,10,21
DCA,57,44,2008,10,22
DCA,58,39,2008,10,23
DCA,57,44,2008,10,24
DCA,68,50,2008,10,25
DCA,63,45,2008,10,26
DCA,53,40,2008,10,27
DCA,51,42,2008,10,28
DCA,52,39,2008,10,29
DCA,54,37,2008,10,30
DCA,62,36,2008,10,31
ATL,74,55,2008,10,1
ATL,74,50,2008,10,2
ATL,80,58,2008,10,3
ATL,83,58,2008,10,4
ATL,83,59,2008,10,5
ATL,82,59,2008,10,6
ATL,82,58,2008,10,7
ATL,72,63,2008,10,8
ATL,75,63,2008,10,9
ATL,77,64,2008,10,10
ATL,78,65,2008,10,11
ATL,77,62,2008,10,12
ATL,77,63,2008,10,13
ATL,80,61,2008,10,14
ATL,81,59,2008,10,15
ATL,83,60,2008,10,16
ATL,69,56,2008,10,17
ATL,67,49,2008,10,18
ATL,65,50,2008,10,19
ATL,66,44,2008,10,20
ATL,72,45,2008,10,21
ATL,68,52,2008,10,22
ATL,62,49,2008,10,23
ATL,54,47,2008,10,24
ATL,67,48,2008,10,25
ATL,70,42,2008,10,26
ATL,59,40,2008,10,27
ATL,50,35,2008,10,28
ATL,59,33,2008,10,29
ATL,65,38,2008,10,30
ATL,67,41,2008,10,31
CLT,75,50,2008,10,1
CLT,69,42,2008,10,2
CLT,74,44,2008,10,3
CLT,78,47,2008,10,4
CLT,81,50,2008,10,5
CLT,82,50,2008,10,6
CLT,71,55,2008,10,7
CLT,66,59,2008,10,8
CLT,72,64,2008,10,9
CLT,78,66,2008,10,10
CLT,77,61,2008,10,11
CLT,77,59,2008,10,12
CLT,78,52,2008,10,13
CLT,82,48,2008,10,14
CLT,82,49,2008,10,15
CLT,82,53,2008,10,16
CLT,75,53,2008,10,17
CLT,62,46,2008,10,18
CLT,61,37,2008,10,19
CLT,65,32,2008,10,20
CLT,73,38,2008,10,21
CLT,63,40,2008,10,22
CLT,60,41,2008,10,23
CLT,62,48,2008,10,24
CLT,70,46,2008,10,25
CLT,67,38,2008,10,26
CLT,59,35,2008,10,27
CLT,53,34,2008,10,28
CLT,61,32,2008,10,29
CLT,65,27,2008,10,30
CLT,67,29,2008,10,31
LGA,73,61,2008,10,1
LGA,64,56,2008,10,2
LGA,65,54,2008,10,3
LGA,63,53,2008,10,4
LGA,63,54,2008,10,5
LGA,63,51,2008,10,6
LGA,64,48,2008,10,7
LGA,66,52,2008,10,8
LGA,77,60,2008,10,9
LGA,73,61,2008,10,10
LGA,71,57,2008,10,11
LGA,71,57,2008,10,12
LGA,75,60,2008,10,13
LGA,68,59,2008,10,14
LGA,71,60,2008,10,15
LGA,78,57,2008,10,16
LGA,60,52,2008,10,17
LGA,57,44,2008,10,18
LGA,58,43,2008,10,19
LGA,62,45,2008,10,20
LGA,63,46,2008,10,21
LGA,52,42,2008,10,22
LGA,54,40,2008,10,23
LGA,57,43,2008,10,24
LGA,67,54,2008,10,25
LGA,63,51,2008,10,26
LGA,64,50,2008,10,27
LGA,51,41,2008,10,28
LGA,48,40,2008,10,29
LGA,49,38,2008,10,30
LGA,64,42,2008,10,31
EWR,73,59,2008,10,1
EWR,64,51,2008,10,2
EWR,66,47,2008,10,3
EWR,64,45,2008,10,4
EWR,65,53,2008,10,5
EWR,68,46,2008,10,6
EWR,66,43,2008,10,7
EWR,66,44,2008,10,8
EWR,78,59,2008,10,9
EWR,75,57,2008,10,10
EWR,71,50,2008,10,11
EWR,71,50,2008,10,12
EWR,78,54,2008,10,13
EWR,70,61,2008,10,14
EWR,74,57,2008,10,15
EWR,79,56,2008,10,16
EWR,62,46,2008,10,17
EWR,58,42,2008,10,18
